year,month,MUGU,KALIKOT,JUMLA,HUMLA
2005,5,61.64846506,78.82084893,95.71523757,53.20968757
2005,6,69.26062835,118.8501635,112.6967136,76.98958472
2005,7,280.6519163,434.581568,345.2615625,240.0140666
2005,8,249.2184007,326.6647926,286.4622362,225.5058555
2005,9,145.7092705,246.0682002,197.2624676,126.0786966
2005,10,32.10569456,61.19512244,49.25643102,43.49759634
2005,11,4.014006938,4.201016575,4.608019654,9.014377532
2005,12,17.44462553,28.70746628,26.15560423,19.62501844
2006,1,35.11102425,9.666554916,12.73318527,69.51047599
2006,2,26.44598366,21.06030061,24.29424059,34.29026457
2006,3,74.04933256,87.35327208,96.14671152,66.17603369
2006,4,79.2059499,109.8215728,108.8584571,78.86259672
2006,5,67.44363165,131.1526969,107.590522,51.78009601
2006,6,106.2965713,161.3198553,152.0524262,119.5832895
2006,7,244.2028379,334.6537728,293.4335129,227.6965691
2006,8,224.4707292,333.882793,277.5779545,223.3554852
2006,9,82.27504848,123.3945859,109.9225491,77.78946973
2006,10,20.8826843,43.86279112,43.82256509,28.3702496
2006,11,15.23788603,18.23323205,16.16190067,38.8993095
2006,12,45.60848711,23.89960332,30.30901346,69.14960825
2007,1,24.05153052,4.737449934,4.943544008,43.34126781
2007,2,121.4461446,129.930094,120.7798164,122.5747799
2007,3,140.9410354,138.7665493,140.8641091,155.4415248
2007,4,22.63473319,57.63196957,57.14193836,22.26305279
2007,5,80.28291698,118.1442161,126.0000187,82.40318808
2007,6,118.4112006,178.1402832,142.6410049,129.0923147
2007,7,312.4156119,649.8327671,464.3967638,259.375097
2007,8,211.359128,328.9467213,257.982849,215.7446921
2007,9,164.1850461,291.1980326,219.690231,207.0351943
2007,10,30.22505726,63.98057469,50.00996579,35.89248878
2007,11,22.70468848,26.6155271,21.06773895,21.45791568
2007,12,37.90953746,22.71996149,26.29592702,50.27602462
2008,1,122.0171224,88.49383032,97.85824735,165.0933473
2008,2,50.46989199,39.96675298,36.01663334,75.42441258
2008,3,23.61511962,45.80979759,54.92953484,20.44376207
2008,4,43.73291063,77.19483404,79.8728902,47.24553421
2008,5,86.91675321,149.1054123,154.5674383,70.50732837
2008,6,208.2335692,338.8600724,274.2431802,172.1207922
2008,7,280.2196927,417.8635148,342.2265257,250.8696116
2008,8,225.8733454,357.4674974,280.9138871,212.372801
2008,9,131.1633851,226.4424434,183.222177,168.7741437
2008,10,24.76000931,47.51223688,49.83481202,30.65324292
2008,11,24.64593244,16.32016144,13.36704939,32.02848357
2008,12,25.89572875,8.818409004,11.59692813,31.45146833
2009,1,20.15676333,15.92589255,15.33473256,26.45923454
2009,2,55.36493757,42.6928269,41.22875688,68.04706822
2009,3,56.69898644,72.80661569,79.89316738,58.8882677
2009,4,35.42398071,41.31783527,53.03035642,41.80600657
2009,5,79.35364042,114.8522765,137.4639271,73.25989829
2009,6,46.03064335,79.5832468,72.65284068,61.43358025
2009,7,184.1491151,316.8735054,276.7412367,178.5228608
2009,8,228.2313716,459.0023158,341.5884441,202.2981616
2009,9,118.8813537,173.6345272,164.7235319,111.0642063
2009,10,113.868541,203.8707139,156.4717268,136.6567987
2009,11,48.22491761,43.48323901,48.04251996,60.2397313
2009,12,17.25873451,9.938820393,15.67072485,18.41811971
2010,1,23.40057203,23.10477406,24.30916594,28.7551113
